id,product_name,category,price,quantity,region,timestamp,score
69,Product_69,Sports,570.37,87,East,2025-11-16T20:52:15.209182,3.88
70,Product_70,Food,718.26,19,Central,2025-11-16T20:52:16.209182,1.34
71,Product_71,Toys,664.03,89,South,2025-11-16T20:52:17.209182,4.32
72,Product_72,Sports,521.86,63,North,2025-11-16T20:52:18.209182,2.08
73,Product_73,Sports,172.35,4,North,2025-11-16T20:52:19.209182,3.23
74,Product_74,Books,576.39,6,West,2025-11-16T20:52:20.209182,4.04
75,Product_75,Food,769.05,35,South,2025-11-16T20:52:21.209182,1.32
76,Product_76,Food,323.59,9,Central,2025-11-16T20:52:22.209182,2.5
77,Product_77,Clothing,637.09,80,West,2025-11-16T20:52:23.209182,1.37
78,Product_78,Clothing,618.48,6,Central,2025-11-16T20:52:24.209182,2.88
79,Product_79,Toys,658.62,14,South,2025-11-16T20:52:25.209182,1.87
80,Product_80,Books,585.46,97,Central,2025-11-16T20:52:26.209182,4.3
81,Product_81,Food,560.23,23,North,2025-11-16T20:52:27.209182,2.84
82,Product_82,Toys,600.03,67,Central,2025-11-16T20:52:28.209182,1.07
83,Product_83,Sports,940.45,61,North,2025-11-16T20:52:29.209182,2.37
84,Product_84,Books,12.55,78,West,2025-11-16T20:52:30.209182,1.01
85,Product_85,Books,387.77,40,East,2025-11-16T20:52:31.209182,2.74
86,Product_86,Food,243.79,67,Central,2025-11-16T20:52:32.209182,2.76
87,Product_87,Food,114.3,52,South,2025-11-16T20:52:33.209182,3.55
88,Product_88,Books,218.74,79,East,2025-11-16T20:52:34.209182,3.59
89,Product_89,Electronics,728.53,73,East,2025-11-16T20:52:35.209182,4.25
90,Product_90,Books,257.45,67,Central,2025-11-16T20:52:36.209182,3.65
91,Product_91,Clothing,142.23,44,East,2025-11-16T20:52:37.209182,4.7
92,Product_92,Food,430.49,47,South,2025-11-16T20:52:38.209182,2.91
93,Product_93,Books,828.68,16,West,2025-11-16T20:52:39.209182,3.66
94,Product_94,Toys,809.92,6,South,2025-11-16T20:52:40.209182,2.95
95,Product_95,Toys,876.99,24,Central,2025-11-16T20:52:41.209182,1.78
96,Product_96,Books,728.98,27,South,2025-11-16T20:52:42.209182,1.21
97,Product_97,Food,816.6,95,East,2025-11-16T20:52:43.209182,4.15
98,Product_98,Sports,229.49,98,North,2025-11-16T20:52:44.209182,3.09
99,Product_99,Books,360.6,67,South,2025-11-16T20:52:45.209182,4.9
100,Product_100,Food,544.25,9,West,2025-11-16T20:52:46.209182,3.65
101,Product_101,Food,325.55,82,Central,2025-11-16T20:52:47.209182,1.32
102,Product_102,Clothing,503.28,96,Central,2025-11-16T20:52:48.209182,4.43
103,Product_103,Electronics,386.64,57,South,2025-11-16T20:52:49.209182,2.84
104,Product_104,Clothing,200.95,16,Central,2025-11-16T20:52:50.209182,4.02
105,Product_105,Electronics,684.32,35,West,2025-11-16T20:52:51.209182,1.9
106,Product_106,Electronics,493.84,24,South,2025-11-16T20:52:52.209182,4.83
107,Product_107,Books,589.16,83,North,2025-11-16T20:52:53.209182,2.24
108,Product_108,Electronics,459.34,35,North,2025-11-16T20:52:54.209182,2.08
109,Product_109,Electronics,919.7,17,South,2025-11-16T20:52:55.209182,1.67
110,Product_110,Books,485.56,11,West,2025-11-16T20:52:56.209182,2.48
111,Product_111,Toys,360.05,80,South,2025-11-16T20:52:57.209182,1.04
112,Product_112,Toys,98.38,52,Central,2025-11-16T20:52:58.209182,3.01
113,Product_113,Sports,186.25,33,Central,2025-11-16T20:52:59.209182,3.02
114,Product_114,Electronics,691.67,44,South,2025-11-16T20:53:00.209182,2.64
115,Product_115,Toys,448.9,94,West,2025-11-16T20:53:01.209182,1.45
116,Product_116,Toys,860.88,72,Central,2025-11-16T20:53:02.209182,2.12
117,Product_117,Food,422.01,18,East,2025-11-16T20:53:03.209182,1.49
118,Product_118,Electronics,205.72,5,Central,2025-11-16T20:53:04.209182,3.91
119,Product_119,Food,664.85,1,North,2025-11-16T20:53:05.209182,2.2
120,Product_120,Toys,862.53,34,Central,2025-11-16T20:53:06.209182,2.1
121,Product_121,Electronics,425.18,33,East,2025-11-16T20:53:07.209182,2.93
122,Product_122,Clothing,975.32,60,West,2025-11-16T20:53:08.209182,3.95
123,Product_123,Electronics,548.95,51,East,2025-11-16T20:53:09.209182,2.19
124,Product_124,Food,530.42,4,West,2025-11-16T20:53:10.209182,4.52
125,Product_125,Books,281.71,34,East,2025-11-16T20:53:11.209182,2.54
126,Product_126,Toys,756.4,44,South,2025-11-16T20:53:12.209182,1.56
127,Product_127,Clothing,952.15,73,West,2025-11-16T20:53:13.209182,2.06
128,Product_128,Toys,825.35,25,West,2025-11-16T20:53:14.209182,1.72
129,Product_129,Food,334.19,11,North,2025-11-16T20:53:15.209182,3.41
130,Product_130,Sports,733.92,100,West,2025-11-16T20:53:16.209182,1.74
131,Product_131,Food,982.33,9,Central,2025-11-16T20:53:17.209182,1.71
132,Product_132,Food,829.84,5,West,2025-11-16T20:53:18.209182,2.69
133,Product_133,Books,591.31,52,East,2025-11-16T20:53:19.209182,3.98
134,Product_134,Clothing,338.95,49,West,2025-11-16T20:53:20.209182,3.12
135,Product_135,Clothing,599.97,78,East,2025-11-16T20:53:21.209182,4.46
136,Product_136,Books,311.15,91,West,2025-11-16T20:53:22.209182,3.73
137,Product_137,Toys,563.17,21,West,2025-11-16T20:53:23.209182,1.24
138,Product_138,Electronics,952.93,55,West,2025-11-16T20:53:24.209182,1.38
139,Product_139,Food,741.0,80,West,2025-11-16T20:53:25.209182,3.06
140,Product_140,Electronics,667.61,34,North,2025-11-16T20:53:26.209182,1.35
141,Product_141,Clothing,978.19,68,Central,2025-11-16T20:53:27.209182,4.37
142,Product_142,Clothing,594.36,41,Central,2025-11-16T20:53:28.209182,4.1
143,Product_143,Toys,834.31,58,South,2025-11-16T20:53:29.209182,2.66
144,Product_144,Toys,568.45,32,North,2025-11-16T20:53:30.209182,1.58
145,Product_145,Toys,163.96,19,East,2025-11-16T20:53:31.209182,4.92
146,Product_146,Clothing,481.33,11,Central,2025-11-16T20:53:32.209182,4.6
147,Product_147,Sports,618.88,57,East,2025-11-16T20:53:33.209182,4.7
148,Product_148,Books,12.33,70,North,2025-11-16T20:53:34.209182,4.2
149,Product_149,Toys,399.46,73,East,2025-11-16T20:53:35.209182,3.41
150,Product_150,Electronics,625.28,58,South,2025-11-16T20:53:36.209182,4.8
151,Product_151,Toys,143.14,90,Central,2025-11-16T20:53:37.209182,4.47
152,Product_152,Electronics,679.94,82,Central,2025-11-16T20:53:38.209182,3.12
153,Product_153,Food,310.33,98,West,2025-11-16T20:53:39.209182,3.4
154,Product_154,Sports,843.96,67,East,2025-11-16T20:53:40.209182,2.64
155,Product_155,Food,421.08,93,South,2025-11-16T20:53:41.209182,4.86
156,Product_156,Sports,947.3,89,South,2025-11-16T20:53:42.209182,3.77
157,Product_157,Electronics,543.7,85,South,2025-11-16T20:53:43.209182,4.82
158,Product_158,Electronics,589.27,56,South,2025-11-16T20:53:44.209182,3.17
159,Product_159,Food,376.09,61,North,2025-11-16T20:53:45.209182,3.97
160,Product_160,Toys,765.52,32,West,2025-11-16T20:53:46.209182,2.66
161,Product_161,Books,870.95,63,East,2025-11-16T20:53:47.209182,1.93
162,Product_162,Electronics,456.32,52,East,2025-11-16T20:53:48.209182,3.58
163,Product_163,Books,591.69,13,East,2025-11-16T20:53:49.209182,2.92
164,Product_164,Food,598.71,12,East,2025-11-16T20:53:50.209182,1.37
165,Product_165,Books,867.62,52,North,2025-11-16T20:53:51.209182,3.67
166,Product_166,Clothing,614.4,96,East,2025-11-16T20:53:52.209182,4.54
167,Product_167,Electronics,22.98,34,West,2025-11-16T20:53:53.209182,3.5
168,Product_168,Toys,209.01,7,East,2025-11-16T20:53:54.209182,1.7
169,Product_169,Toys,376.28,21,East,2025-11-16T20:53:55.209182,3.59
170,Product_170,Sports,871.88,31,East,2025-11-16T20:53:56.209182,3.87
171,Product_171,Electronics,977.72,49,North,2025-11-16T20:53:57.209182,3.61
172,Product_172,Sports,973.96,73,North,2025-11-16T20:53:58.209182,1.6
173,Product_173,Clothing,491.22,40,North,2025-11-16T20:53:59.209182,2.88
174,Product_174,Electronics,273.48,60,Central,2025-11-16T20:54:00.209182,3.08
175,Product_175,Clothing,747.22,36,South,2025-11-16T20:54:01.209182,1.03
176,Product_176,Toys,664.46,84,Central,2025-11-16T20:54:02.209182,2.98
177,Product_177,Books,331.93,28,Central,2025-11-16T20:54:03.209182,2.87
178,Product_178,Books,265.84,80,North,2025-11-16T20:54:04.209182,1.55
179,Product_179,Electronics,445.52,32,West,2025-11-16T20:54:05.209182,3.63
180,Product_180,Books,498.51,19,North,2025-11-16T20:54:06.209182,2.63
181,Product_181,Clothing,278.77,54,East,2025-11-16T20:54:07.209182,1.64
182,Product_182,Food,620.47,90,Central,2025-11-16T20:54:08.209182,4.67
183,Product_183,Toys,623.19,89,West,2025-11-16T20:54:09.209182,2.05
184,Product_184,Food,118.13,15,South,2025-11-16T20:54:10.209182,1.39
185,Product_185,Books,968.18,61,Central,2025-11-16T20:54:11.209182,2.87
186,Product_186,Food,226.89,69,Central,2025-11-16T20:54:12.209182,3.04
187,Product_187,Electronics,158.05,54,East,2025-11-16T20:54:13.209182,3.42
188,Product_188,Electronics,871.01,62,East,2025-11-16T20:54:14.209182,4.46
189,Product_189,Clothing,569.22,50,North,2025-11-16T20:54:15.209182,4.89
190,Product_190,Toys,630.71,53,West,2025-11-16T20:54:16.209182,2.94
191,Product_191,Books,448.68,83,North,2025-11-16T20:54:17.209182,3.43
192,Product_192,Toys,535.93,55,West,2025-11-16T20:54:18.209182,2.02
193,Product_193,Electronics,166.88,62,North,2025-11-16T20:54:19.209182,4.65
194,Product_194,Books,254.58,40,West,2025-11-16T20:54:20.209182,4.71
195,Product_195,Food,84.7,49,Central,2025-11-16T20:54:21.209182,2.17
196,Product_196,Electronics,754.75,2,North,2025-11-16T20:54:22.209182,4.52
197,Product_197,Toys,891.24,47,North,2025-11-16T20:54:23.209182,3.4
198,Product_198,Electronics,773.42,26,North,2025-11-16T20:54:24.209182,2.21
199,Product_199,Clothing,940.39,75,South,2025-11-16T20:54:25.209182,3.12
200,Product_200,Toys,795.91,63,North,2025-11-16T20:54:26.209182,3.67
201,Product_201,Toys,537.99,78,North,2025-11-16T20:54:27.209182,2.4
202,Product_202,Clothing,892.08,7,Central,2025-11-16T20:54:28.209182,3.01
203,Product_203,Books,333.84,23,West,2025-11-16T20:54:29.209182,4.06
204,Product_204,Toys,195.77,38,East,2025-11-16T20:54:30.209182,4.56
205,Product_205,Food,325.65,30,Central,2025-11-16T20:54:31.209182,4.1
206,Product_206,Food,304.82,77,East,2025-11-16T20:54:32.209182,1.32
207,Product_207,Toys,164.37,2,North,2025-11-16T20:54:33.209182,2.21
208,Product_208,Food,466.83,53,East,2025-11-16T20:54:34.209182,4.68
209,Product_209,Clothing,128.24,80,North,2025-11-16T20:54:35.209182,1.31
210,Product_210,Food,316.11,9,South,2025-11-16T20:54:36.209182,2.92
211,Product_211,Electronics,230.8,91,Central,2025-11-16T20:54:37.209182,4.9
212,Product_212,Clothing,609.5,62,East,2025-11-16T20:54:38.209182,1.4
213,Product_213,Toys,288.17,29,East,2025-11-16T20:54:39.209182,4.44
214,Product_214,Toys,605.83,50,South,2025-11-16T20:54:40.209182,1.52
215,Product_215,Electronics,242.0,81,East,2025-11-16T20:54:41.209182,4.53
216,Product_216,Electronics,632.92,24,West,2025-11-16T20:54:42.209182,2.01
217,Product_217,Toys,593.31,11,West,2025-11-16T20:54:43.209182,3.88
218,Product_218,Toys,433.43,23,Central,2025-11-16T20:54:44.209182,3.71
219,Product_219,Books,640.45,81,Central,2025-11-16T20:54:45.209182,2.45
220,Product_220,Electronics,172.63,76,Central,2025-11-16T20:54:46.209182,1.3
221,Product_221,Sports,271.67,58,South,2025-11-16T20:54:47.209182,2.77
222,Product_222,Food,387.44,81,Central,2025-11-16T20:54:48.209182,3.21
223,Product_223,Toys,988.62,98,Central,2025-11-16T20:54:49.209182,4.38
224,Product_224,Books,503.62,39,West,2025-11-16T20:54:50.209182,1.2
225,Product_225,Electronics,933.18,36,North,2025-11-16T20:54:51.209182,4.57
226,Product_226,Electronics,550.53,76,North,2025-11-16T20:54:52.209182,4.99
227,Product_227,Electronics,606.25,66,South,2025-11-16T20:54:53.209182,2.87
228,Product_228,Books,84.82,80,Central,2025-11-16T20:54:54.209182,3.51
229,Product_229,Sports,700.93,7,North,2025-11-16T20:54:55.209182,1.17
230,Product_230,Sports,25.05,92,West,2025-11-16T20:54:56.209182,4.88
231,Product_231,Toys,539.19,56,Central,2025-11-16T20:54:57.209182,3.98
232,Product_232,Toys,51.86,26,Central,2025-11-16T20:54:58.209182,2.22
233,Product_233,Clothing,785.01,3,West,2025-11-16T20:54:59.209182,2.91
234,Product_234,Electronics,749.6,10,Central,2025-11-16T20:55:00.209182,3.72
235,Product_235,Clothing,154.74,12,West,2025-11-16T20:55:01.209182,1.76
236,Product_236,Books,260.42,38,North,2025-11-16T20:55:02.209182,3.19
237,Product_237,Food,519.68,86,North,2025-11-16T20:55:03.209182,2.52
238,Product_238,Books,997.79,57,North,2025-11-16T20:55:04.209182,2.34
239,Product_239,Food,581.2,63,Central,2025-11-16T20:55:05.209182,1.75
240,Product_240,Toys,35.13,24,East,2025-11-16T20:55:06.209182,1.3
241,Product_241,Clothing,314.06,8,South,2025-11-16T20:55:07.209182,1.43
242,Product_242,Electronics,268.02,10,Central,2025-11-16T20:55:08.209182,3.75
243,Product_243,Food,665.53,66,South,2025-11-16T20:55:09.209182,1.66
244,Product_244,Clothing,336.87,76,South,2025-11-16T20:55:10.209182,1.77
245,Product_245,Electronics,924.17,71,Central,2025-11-16T20:55:11.209182,2.87
246,Product_246,Books,14.86,68,North,2025-11-16T20:55:12.209182,3.33
247,Product_247,Food,86.0,92,West,2025-11-16T20:55:13.209182,1.33
248,Product_248,Books,667.44,85,East,2025-11-16T20:55:14.209182,2.05
249,Product_249,Clothing,509.39,6,Central,2025-11-16T20:55:15.209182,3.47
250,Product_250,Books,229.05,31,Central,2025-11-16T20:55:16.209182,3.82
251,Product_251,Sports,679.75,96,West,2025-11-16T20:55:17.209182,4.99
252,Product_252,Electronics,529.36,69,Central,2025-11-16T20:55:18.209182,4.41
253,Product_253,Books,664.9,85,East,2025-11-16T20:55:19.209182,3.81
254,Product_254,Food,190.27,55,East,2025-11-16T20:55:20.209182,1.99
255,Product_255,Sports,928.46,15,Central,2025-11-16T20:55:21.209182,4.79
256,Product_256,Books,603.72,72,East,2025-11-16T20:55:22.209182,1.34
257,Product_257,Toys,144.25,74,Central,2025-11-16T20:55:23.209182,3.72
258,Product_258,Electronics,994.48,88,East,2025-11-16T20:55:24.209182,2.49
259,Product_259,Sports,918.9,53,East,2025-11-16T20:55:25.209182,4.94
260,Product_260,Books,191.24,71,West,2025-11-16T20:55:26.209182,2.66
261,Product_261,Food,239.16,25,East,2025-11-16T20:55:27.209182,4.26
262,Product_262,Toys,889.14,64,North,2025-11-16T20:55:28.209182,4.08
263,Product_263,Clothing,379.07,85,West,2025-11-16T20:55:29.209182,4.89
264,Product_264,Food,82.78,19,Central,2025-11-16T20:55:30.209182,1.99
265,Product_265,Toys,275.01,64,South,2025-11-16T20:55:31.209182,1.75
266,Product_266,Sports,736.7,97,East,2025-11-16T20:55:32.209182,1.09
267,Product_267,Clothing,976.86,50,North,2025-11-16T20:55:33.209182,3.52
268,Product_268,Food,964.58,90,West,2025-11-16T20:55:34.209182,4.17
269,Product_269,Electronics,183.22,42,West,2025-11-16T20:55:35.209182,3.98
270,Product_270,Books,423.16,33,East,2025-11-16T20:55:36.209182,2.12
271,Product_271,Electronics,308.38,10,East,2025-11-16T20:55:37.209182,2.43
272,Product_272,Toys,172.07,66,North,2025-11-16T20:55:38.209182,3.43
273,Product_273,Electronics,214.59,94,South,2025-11-16T20:55:39.209182,2.79
274,Product_274,Sports,459.37,52,Central,2025-11-16T20:55:40.209182,4.96
275,Product_275,Books,153.06,1,East,2025-11-16T20:55:41.209182,2.57
276,Product_276,Books,525.27,61,South,2025-11-16T20:55:42.209182,1.87
277,Product_277,Books,135.31,3,South,2025-11-16T20:55:43.209182,2.14
278,Product_278,Clothing,901.0,54,North,2025-11-16T20:55:44.209182,3.62
279,Product_279,Sports,75.82,63,North,2025-11-16T20:55:45.209182,3.18
280,Product_280,Electronics,975.69,14,West,2025-11-16T20:55:46.209182,3.81
281,Product_281,Sports,363.5,7,South,2025-11-16T20:55:47.209182,4.35
282,Product_282,Electronics,147.72,18,North,2025-11-16T20:55:48.209182,2.27
283,Product_283,Books,80.14,16,Central,2025-11-16T20:55:49.209182,3.5
284,Product_284,Sports,269.59,88,South,2025-11-16T20:55:50.209182,1.87
285,Product_285,Clothing,141.86,85,West,2025-11-16T20:55:51.209182,3.34
286,Product_286,Sports,421.79,68,North,2025-11-16T20:55:52.209182,1.2
287,Product_287,Toys,602.6,7,South,2025-11-16T20:55:53.209182,4.58
288,Product_288,Food,993.11,9,North,2025-11-16T20:55:54.209182,3.86
289,Product_289,Clothing,145.29,99,East,2025-11-16T20:55:55.209182,2.07
290,Product_290,Electronics,673.64,8,East,2025-11-16T20:55:56.209182,4.32
291,Product_291,Books,439.31,7,Central,2025-11-16T20:55:57.209182,1.85
292,Product_292,Toys,373.89,5,North,2025-11-16T20:55:58.209182,1.21
293,Product_293,Sports,625.59,55,North,2025-11-16T20:55:59.209182,1.39
294,Product_294,Electronics,78.3,80,East,2025-11-16T20:56:00.209182,1.16
295,Product_295,Sports,695.65,31,South,2025-11-16T20:56:01.209182,2.74
296,Product_296,Electronics,771.44,14,East,2025-11-16T20:56:02.209182,2.2
297,Product_297,Toys,899.29,51,Central,2025-11-16T20:56:03.209182,4.81
298,Product_298,Electronics,120.74,63,Central,2025-11-16T20:56:04.209182,1.72
299,Product_299,Electronics,964.56,94,East,2025-11-16T20:56:05.209182,2.08
300,Product_300,Electronics,313.93,66,South,2025-11-16T20:56:06.209182,4.36
301,Product_301,Clothing,22.36,62,North,2025-11-16T20:56:07.209182,4.71
302,Product_302,Electronics,471.7,82,East,2025-11-16T20:56:08.209182,3.38
303,Product_303,Clothing,999.36,42,South,2025-11-16T20:56:09.209182,1.25
304,Product_304,Toys,846.41,11,West,2025-11-16T20:56:10.209182,3.9
305,Product_305,Food,116.0,38,Central,2025-11-16T20:56:11.209182,1.81
306,Product_306,Food,730.68,5,South,2025-11-16T20:56:12.209182,2.15
307,Product_307,Food,506.25,75,Central,2025-11-16T20:56:13.209182,4.05
308,Product_308,Sports,876.19,39,South,2025-11-16T20:56:14.209182,4.4
309,Product_309,Sports,988.55,51,East,2025-11-16T20:56:15.209182,3.02
310,Product_310,Clothing,866.25,61,East,2025-11-16T20:56:16.209182,1.95
311,Product_311,Sports,564.63,7,North,2025-11-16T20:56:17.209182,4.13
312,Product_312,Books,570.53,22,Central,2025-11-16T20:56:18.209182,1.74
313,Product_313,Books,60.95,56,East,2025-11-16T20:56:19.209182,1.43
314,Product_314,Clothing,72.82,47,East,2025-11-16T20:56:20.209182,2.89
315,Product_315,Clothing,520.07,4,East,2025-11-16T20:56:21.209182,3.39
316,Product_316,Electronics,957.92,24,West,2025-11-16T20:56:22.209182,2.15
317,Product_317,Electronics,165.01,9,North,2025-11-16T20:56:23.209182,4.68
318,Product_318,Food,114.17,18,East,2025-11-16T20:56:24.209182,2.69
319,Product_319,Books,411.23,90,South,2025-11-16T20:56:25.209182,1.78
320,Product_320,Food,207.18,22,North,2025-11-16T20:56:26.209182,1.38
321,Product_321,Electronics,287.21,28,South,2025-11-16T20:56:27.209182,2.17
322,Product_322,Clothing,706.27,46,East,2025-11-16T20:56:28.209182,3.09
323,Product_323,Sports,892.73,73,North,2025-11-16T20:56:29.209182,1.67
324,Product_324,Sports,736.08,62,Central,2025-11-16T20:56:30.209182,3.2
325,Product_325,Toys,190.25,77,South,2025-11-16T20:56:31.209182,1.5
326,Product_326,Toys,275.64,79,East,2025-11-16T20:56:32.209182,2.43
327,Product_327,Toys,175.6,36,Central,2025-11-16T20:56:33.209182,3.07
328,Product_328,Toys,430.05,41,North,2025-11-16T20:56:34.209182,4.03
329,Product_329,Toys,475.23,29,Central,2025-11-16T20:56:35.209182,4.47
330,Product_330,Electronics,817.32,85,West,2025-11-16T20:56:36.209182,3.9
331,Product_331,Books,685.09,40,East,2025-11-16T20:56:37.209182,4.8
332,Product_332,Books,186.2,39,South,2025-11-16T20:56:38.209182,1.24
333,Product_333,Clothing,599.08,28,North,2025-11-16T20:56:39.209182,1.6
334,Product_334,Clothing,805.6,20,South,2025-11-16T20:56:40.209182,2.67
335,Product_335,Electronics,402.55,93,North,2025-11-16T20:56:41.209182,4.81
336,Product_336,Toys,46.96,55,West,2025-11-16T20:56:42.209182,2.0
337,Product_337,Toys,92.48,42,West,2025-11-16T20:56:43.209182,1.32
338,Product_338,Books,980.9,5,West,2025-11-16T20:56:44.209182,2.18
339,Product_339,Food,149.48,90,East,2025-11-16T20:56:45.209182,4.41
340,Product_340,Electronics,714.8,70,North,2025-11-16T20:56:46.209182,1.66
341,Product_341,Clothing,591.14,66,South,2025-11-16T20:56:47.209182,1.98
342,Product_342,Toys,463.76,82,South,2025-11-16T20:56:48.209182,2.22
343,Product_343,Electronics,281.29,27,South,2025-11-16T20:56:49.209182,4.46
344,Product_344,Food,375.74,82,West,2025-11-16T20:56:50.209182,2.84
345,Product_345,Electronics,257.87,96,North,2025-11-16T20:56:51.209182,1.45
346,Product_346,Sports,781.12,37,Central,2025-11-16T20:56:52.209182,3.65
347,Product_347,Toys,379.92,14,Central,2025-11-16T20:56:53.209182,1.35
348,Product_348,Toys,124.6,27,North,2025-11-16T20:56:54.209182,4.97
349,Product_349,Toys,814.08,9,West,2025-11-16T20:56:55.209182,4.19
350,Product_350,Clothing,814.06,98,Central,2025-11-16T20:56:56.209182,2.59
351,Product_351,Toys,347.54,54,South,2025-11-16T20:56:57.209182,3.8
352,Product_352,Electronics,111.27,37,North,2025-11-16T20:56:58.209182,4.23
353,Product_353,Food,985.82,8,South,2025-11-16T20:56:59.209182,3.65
354,Product_354,Electronics,288.76,33,South,2025-11-16T20:57:00.209182,4.69
